"_id","Commune","Date_debut","Date_fin","Departement","id","Lambert_X","Lambert_Y","Nom_du_site","Periodes","Region","Themes","Type_intervention"
"608ab359aa2e0000950008f5","Autun",,,"Saône-et-Loire","609","798605","6651724","Faubourg d'Arroux","#Antiquité","Bourgogne","#Habitats, architecture, édifices#Industrie, artisanat#Vie quotidienne, usages","fouille"
"608ab359aa2e0000950008f6","Autun",,,"Saône-et-Loire","610","800434,577","6651599,915","Autun Pont l'Evêque","#Antiquité","Bourgogne","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e0000950008f7","Saint-Rémy-de-Provence",,,"Bouches-du-Rhône","611","848960","630360","Zac d'Ussol","#Antiquité","Provences-Alpes-Côte-d'Azur","#Cultes et pratiques funéraires#Habitats, architecture, édifices#Vie quotidienne, usages","fouille"
"608ab359aa2e0000950008f8","Décines-Charpieu",,,"Rhône","612","853770","6520385","Le Montout OL Land TR. 1","#Protohistoire#Antiquité","Rhône-Alpes","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e0000950008f9","Dijon",,,"Côte-d'Or","613","854220","6693746","Boulevard de la Trémouille - Place de la République","#Moyen Âge","Bourgogne","#Habitats, architecture, édifices#Organisation sociale et politique","fouille"
"608ab359aa2e0000950008fa","Choisey",,,"Jura","614","884414","6664200","Choisey Les Champins","#Protohistoire#Antiquité","Franche-Comté","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e0000950008fb","Marseille",,,"Bouches-du-Rhône","615","892002,39","6247009,59","Collège du Vieux-Port","#Protohistoire","Provences-Alpes-Côte-d'Azur","#Échange et transport#Habitats, architecture, édifices#Industrie, artisanat#Peuplement, occupation espace","fouille"
"608ab359aa2e0000950008fc","Marseille",,,"Bouches-du-Rhône","616","892357,767","6247084,37","Maison diamantée","#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab359aa2e0000950008fd","Marseille",,,"Bouches-du-Rhône","617","892361,071","6247126,21","Pavillon Daviel","#Moyen Âge#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab359aa2e0000950008fe","Marseille",,,"Bouches-du-Rhône","618","893092,289","6247219,898","25  rue Thubaneau - Le jeu de paume","#Moderne, Contemporain","Provences-Alpes-Côte-d'Azur","#Habitats, architecture, édifices","fouille"
"608ab359aa2e0000950008ff","Villelaure",,,"Vaucluse","619","896093,82","6294355,28","La Tuilière","#Antiquité","Provences-Alpes-Côte-d'Azur","#Arts, biens de prestige#Habitats, architecture, édifices#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000900","Metz",,,"Moselle","620","931476,771","6893907,317","Rue Mazarin","#Antiquité#Moyen Âge#Moderne, Contemporain","Lorraine","#Cultes et pratiques funéraires#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000901","Metz",,,"Moselle","621","932400","6896200","Larry","#Antiquité","Lorraine","#Habitats, architecture, édifices#Vie quotidienne, usages","fouille"
"608ab359aa2e000095000902","Nancy",,,"Meurthe-et-Moselle","622","933590","6849170","Îlot Berger-Levrault","#Moderne, Contemporain","Lorraine","#Cultes et pratiques funéraires","fouille"
"608ab359aa2e000095000903","Rosières-aux-Salines",,,"Meurthe-et-Moselle","623","945800","6837600","28-30 rue du Colonel Thiébaut",,"Lorraine",,"fouille"
"608ab359aa2e000095000904","Antibes",,,"Alpes Maritimes","624","1033204","6284746","Le pré-aux-Pêcheurs","#Antiquité","Provences-Alpes-Côte-d'Azur","#Échange et transport","fouille"
"608ab359aa2e000095000905","Strasbourg",,,"Bas-Rhin","625","1050262,86","6841786,58","Place du Château","#Antiquité#Moyen Âge","Alsace","#Archéologie des conflits#Habitats, architecture, édifices","fouille"
"608ab359aa2e000095000908","Thaon","20/01/2002","24/01/2002","Calvados","628","448620","6911591","ÉléazarS","#Protohistoire","Basse-Normandie",,"fouille"
"608ab359aa2e000095000909","Thaon","20/01/2002","24/01/2002","Calvados","629","448620","6911591","ÉléazarS","#Protohistoire","Basse-Normandie",,"fouille"
"60a53d871557192ef19d9bb2","tototitit","15/03/2020","15/12/2020","tototitit","630","2321.21","123.21","Dina","tototitit","tototitit",,"tototitit"
